Time (s),X (rad/s),Y (rad/s),Z (rad/s)
4.669586671E1,2.704671770E-2,-2.223312408E-1,4.118637145E-1
4.670591271E1,-2.595101018E-3,-2.429998070E-1,4.132873416E-1
4.671595871E1,2.234247141E-2,-2.420850098E-1,4.150189161E-1
4.672600471E1,3.762329742E-2,-2.287905514E-1,4.197512865E-1
4.673605071E1,5.599964410E-2,-2.354111820E-1,4.386413693E-1
4.674609671E1,9.258680791E-2,-2.330118865E-1,4.514909089E-1
4.675614271E1,1.164990664E-1,-2.252290696E-1,4.595171511E-1
4.676618871E1,1.188552976E-1,-2.295887023E-1,4.631304443E-1
4.677623471E1,1.066127568E-1,-2.429931909E-1,4.702680111E-1
4.678628071E1,9.893827140E-2,-2.475534678E-1,4.691042602E-1
4.679632671E1,9.171365201E-2,-2.493348569E-1,4.682672322E-1
4.680637271E1,8.869545162E-2,-2.446899414E-1,4.761569500E-1
4.681641871E1,1.001305357E-1,-2.476899922E-1,4.791988134E-1
4.682646471E1,1.028942987E-1,-2.438587099E-1,4.872868657E-1
4.683651071E1,1.125453264E-1,-2.498694658E-1,5.059822798E-1
4.684655671E1,1.445120871E-1,-2.530908883E-1,5.147256851E-1
4.685660271E1,1.685846746E-1,-2.658279836E-1,5.141730905E-1
4.686664871E1,1.738857329E-1,-2.564477623E-1,5.150414705E-1
4.687669471E1,1.645127386E-1,-2.549811602E-1,5.174705386E-1
4.688674071E1,1.600459069E-1,-2.385783345E-1,5.280322433E-1
4.689678671E1,1.385251731E-1,-2.441470176E-1,5.269568563E-1
4.690683271E1,1.519545913E-1,-2.395792156E-1,5.506269932E-1
4.691687871E1,1.691452861E-1,-2.433883399E-1,5.517471433E-1
4.692692471E1,1.638543904E-1,-2.445400059E-1,5.413961411E-1
4.693697071E1,1.566002071E-1,-2.589794099E-1,5.397569537E-1
4.694701671E1,1.700560153E-1,-2.493487746E-1,5.418836474E-1
4.695706271E1,1.803925484E-1,-2.403315753E-1,5.497093201E-1
4.696710871E1,1.876640469E-1,-2.458589822E-1,5.498510599E-1
4.697715471E1,2.081799805E-1,-2.446427196E-1,5.586546659E-1
4.698720071E1,2.020457238E-1,-2.364272177E-1,5.461807847E-1
4.699724671E1,1.911792308E-1,-2.424856424E-1,5.401538014E-1
4.700729271E1,1.857600212E-1,-2.430893630E-1,5.383851528E-1
4.701733871E1,1.820142865E-1,-2.471536100E-1,5.485306978E-1
4.702738471E1,1.878803819E-1,-2.513467371E-1,5.496768951E-1
4.703743071E1,1.922117472E-1,-2.539198995E-1,5.516915917E-1
4.704747671E1,2.109840512E-1,-2.513387799E-1,5.537905693E-1
4.705752271E1,2.238282114E-1,-2.480926812E-1,5.547756553E-1
4.706756871E1,2.215370983E-1,-2.475331426E-1,5.602117181E-1
4.707761471E1,2.187440097E-1,-2.437549084E-1,5.652290583E-1
4.708766071E1,2.081467360E-1,-2.437989712E-1,5.684200525E-1
4.709770671E1,1.985838562E-1,-2.428037524E-1,5.570656657E-1
4.710775271E1,2.038188428E-1,-2.421466559E-1,5.574703217E-1
4.711779871E1,1.922013313E-1,-2.391261011E-1,5.511080027E-1
4.712784471E1,1.719882041E-1,-2.482290417E-1,5.501455665E-1
4.713789071E1,1.837790161E-1,-2.444475144E-1,5.549148321E-1
4.714793671E1,1.959915757E-1,-2.379425466E-1,5.507672429E-1
4.715798271E1,1.890321970E-1,-2.524434328E-1,5.460100174E-1
4.716802871E1,2.043965608E-1,-2.564236820E-1,5.489938855E-1
4.717807371E1,2.055068314E-1,-2.312096804E-1,5.434848666E-1
4.718811971E1,1.923177391E-1,-2.300735563E-1,5.417748094E-1
4.719816571E1,1.763893664E-1,-2.331710905E-1,5.331141949E-1
4.720821171E1,1.711875051E-1,-2.375830859E-1,5.477474928E-1
4.721825771E1,2.107676715E-1,-2.390179932E-1,5.505728126E-1
4.722830371E1,2.294960171E-1,-2.551409900E-1,5.403532386E-1
4.723834971E1,2.192724198E-1,-2.619871795E-1,5.439501405E-1
4.724839571E1,2.209918648E-1,-2.572498918E-1,5.506304502E-1
4.725844171E1,2.107855678E-1,-2.493703812E-1,5.519268513E-1
4.726848771E1,1.962835193E-1,-2.404870391E-1,5.582011342E-1
4.727853371E1,1.926083565E-1,-2.489412427E-1,5.727576613E-1
4.728857971E1,2.078683823E-1,-2.395924330E-1,5.777325034E-1
4.729862571E1,2.040089220E-1,-2.418481261E-1,5.742485523E-1
4.730867171E1,1.900823116E-1,-2.423541993E-1,5.545997620E-1
4.731871771E1,1.792432517E-1,-2.503937483E-1,5.454531312E-1
4.732876371E1,1.703329980E-1,-2.483358383E-1,5.349495411E-1
4.733880971E1,1.799731106E-1,-2.395279706E-1,5.350975990E-1
4.734885571E1,1.912896633E-1,-2.452884018E-1,5.384388566E-1
4.735890171E1,2.086244524E-1,-2.496940643E-1,5.372852087E-1
4.736894771E1,2.049656361E-1,-2.551764846E-1,5.379248857E-1
4.737899371E1,2.068040073E-1,-2.547261417E-1,5.434133410E-1
4.738903971E1,2.162173837E-1,-2.532700300E-1,5.429236889E-1
4.739908571E1,2.166320384E-1,-2.571963370E-1,5.448273420E-1
4.740913171E1,2.363463342E-1,-2.521483004E-1,5.595702529E-1
4.741917771E1,2.360658944E-1,-2.501565218E-1,5.625194311E-1
4.742922371E1,2.237049639E-1,-2.507327497E-1,5.749167204E-1
4.743926971E1,1.931515783E-1,-3.697523475E-1,5.558348894E-1
4.744931571E1,1.998187155E-1,-2.551280856E-1,5.842526555E-1
4.745936171E1,2.132399827E-1,-2.546710670E-1,6.019887924E-1
4.746940771E1,2.233832031E-1,-2.513661087E-1,5.569760203E-1
4.747945371E1,1.985705197E-1,-2.537176609E-1,5.459742546E-1
4.748949971E1,1.937701851E-1,-2.606878281E-1,5.334972739E-1
4.749954571E1,2.001974583E-1,-2.555737495E-1,5.324922204E-1
4.750959171E1,1.961767226E-1,-2.477702498E-1,5.308573842E-1
4.751963696E1,1.995035410E-1,-2.543210983E-1,5.248548985E-1
4.752968296E1,2.003242970E-1,-2.525932491E-1,5.173506737E-1
4.753972896E1,1.977626085E-1,-2.508816421E-1,5.172838569E-1
4.754977496E1,1.984530836E-1,-2.481616586E-1,5.151100159E-1
4.755982096E1,1.964562535E-1,-2.558978498E-1,5.196307302E-1
4.756986696E1,2.011576593E-1,-2.622574270E-1,5.125253797E-1
4.757991296E1,2.169547230E-1,-2.539896369E-1,5.282531977E-1
4.758995896E1,2.380304486E-1,-2.494896948E-1,5.396360755E-1
4.760000496E1,2.286129743E-1,-2.578203380E-1,5.285909176E-1
4.761005096E1,2.247505188E-1,-2.529562116E-1,5.394508243E-1
4.762009696E1,2.290251702E-1,-2.336187512E-1,5.653407574E-1
4.763014296E1,2.096255571E-1,-2.574527562E-1,5.953505039E-1
4.764018896E1,1.871809661E-1,-3.229619861E-1,5.680453777E-1
4.765023496E1,1.597810984E-1,-3.115416467E-1,5.302352905E-1
4.766028096E1,1.310786158E-1,-2.740046680E-1,5.279862881E-1
4.767032696E1,1.492373943E-1,-2.566438019E-1,5.304261446E-1
4.768037296E1,1.719749272E-1,-2.553891838E-1,4.923133254E-1
4.769041896E1,1.843297631E-1,-2.649897635E-1,4.921789169E-1
4.770046496E1,1.967379600E-1,-2.721491456E-1,4.944343567E-1
4.771051096E1,2.134206146E-1,-2.710761428E-1,4.900949001E-1
4.772055696E1,2.317503542E-1,-2.581568956E-1,5.055655241E-1
4.773060296E1,2.357837856E-1,-2.524571419E-1,5.138903856E-1
4.774064796E1,2.382480055E-1,-2.496637702E-1,5.137092471E-1
4.775069396E1,2.471791804E-1,-2.344692498E-1,5.218679309E-1
4.776073996E1,2.406911850E-1,-2.579883933E-1,5.157903433E-1
4.777078596E1,2.282314897E-1,-2.559520304E-1,5.035339594E-1
4.778083196E1,2.062114179E-1,-2.410444766E-1,5.148143172E-1
4.779087796E1,2.253354043E-1,-2.805737257E-1,5.321673751E-1
4.780092396E1,2.542168498E-1,-2.706460059E-1,5.200111270E-1
4.781096996E1,2.225466669E-1,-2.276430726E-1,5.164933205E-1
4.782101596E1,2.345846891E-1,-2.372261882E-1,5.563715100E-1
4.783106196E1,2.291902602E-1,-2.177004069E-1,5.416086912E-1
4.784110796E1,1.521719098E-1,-3.027457893E-1,5.069465637E-1
4.785115396E1,2.290810794E-1,-2.741876245E-1,5.773538351E-1
4.786119996E1,2.776339948E-1,-2.650529742E-1,5.298811197E-1
4.787124596E1,1.929132193E-1,-2.848666310E-1,4.919345379E-1
4.788129196E1,2.087547779E-1,-2.503624558E-1,4.754482210E-1
4.789133796E1,1.831195652E-1,-2.194556147E-1,4.692867696E-1
4.790138396E1,1.618899107E-1,-2.463125288E-1,4.949902594E-1
4.791142996E1,2.419719845E-1,-2.345734537E-1,5.196916461E-1
4.792147596E1,2.762908041E-1,-2.625829875E-1,5.554802418E-1
4.793152196E1,2.941985130E-1,-2.700394988E-1,5.412753224E-1
4.794156796E1,2.379435003E-1,-2.666706145E-1,5.070371628E-1
4.795161396E1,1.767404377E-1,-2.826596200E-1,4.900222719E-1
4.796165996E1,1.208284348E-1,-2.520242333E-1,4.617296457E-1
4.797170596E1,1.067163497E-1,-2.630840540E-1,4.933088720E-1
4.798175196E1,2.269026786E-1,-2.373568863E-1,5.458567739E-1
4.799179796E1,2.395821512E-1,-2.461934239E-1,4.957993627E-1
4.800184396E1,2.098535448E-1,-2.717850506E-1,4.936182201E-1
4.801188996E1,2.399062961E-1,-2.074719816E-1,4.752628803E-1
4.802193596E1,1.242103353E-1,-1.994742453E-1,4.782125950E-1
4.803198196E1,1.279205233E-1,-2.407545000E-1,5.004709959E-1
4.804202796E1,1.944052726E-1,-2.127415091E-1,5.097742081E-1
4.805207396E1,1.857990474E-1,-2.652431726E-1,5.229533315E-1
4.806211996E1,2.674520910E-1,-2.496258765E-1,4.973177612E-1
4.807216596E1,2.352905720E-1,-2.124495506E-1,4.604068696E-1
4.808221196E1,1.342608929E-1,-2.036054581E-1,4.725865722E-1
4.809225796E1,1.218321845E-1,-2.044659257E-1,4.880406260E-1
4.810230396E1,1.603566706E-1,-2.223474532E-1,5.310275555E-1
4.811234996E1,2.288397104E-1,-2.354361713E-1,5.426117778E-1
4.812239596E1,2.343809605E-1,-2.556048036E-1,5.070666075E-1
4.813244196E1,2.339974642E-1,-2.345176488E-1,5.006217360E-1
4.814248796E1,2.250889689E-1,-1.826907843E-1,4.901149571E-1
4.815253396E1,9.778338671E-2,-1.828633845E-1,4.637167752E-1
4.816257996E1,8.340258151E-2,-2.432702631E-1,4.678739607E-1
4.817262596E1,1.643425375E-1,-2.165460736E-1,4.955538511E-1
4.818267196E1,1.802812964E-1,-2.277001888E-1,5.126849413E-1
4.819271796E1,2.549306452E-1,-2.213732302E-1,4.895246625E-1
4.820276396E1,1.833654046E-1,-2.193425596E-1,4.484935999E-1
4.821280996E1,9.042125940E-2,-2.034363449E-1,4.713322222E-1
4.822285596E1,1.256663352E-1,-1.803653836E-1,4.994304478E-1
4.823290196E1,1.516145468E-1,-2.225231230E-1,5.069540143E-1
4.824294796E1,1.872564256E-1,-2.461003512E-1,5.111847520E-1
4.825299396E1,2.032143921E-1,-2.289206684E-1,4.938417971E-1
4.826303996E1,1.730239987E-1,-2.177468389E-1,4.762803912E-1
4.827308596E1,1.342321336E-1,-2.028511018E-1,4.645882845E-1
4.828313196E1,9.876787663E-2,-1.966254264E-1,4.766161740E-1
4.829317796E1,1.242462248E-1,-2.195783556E-1,5.004025102E-1
4.830322396E1,1.884039044E-1,-2.311745584E-1,5.051948428E-1
4.831326896E1,1.955680549E-1,-2.260558307E-1,4.970921874E-1
4.832331496E1,1.726917624E-1,-1.969541460E-1,4.846661389E-1
4.833336096E1,1.162583679E-1,-1.989085972E-1,4.535152912E-1
4.834340696E1,5.411297828E-2,-1.759548187E-1,4.401710033E-1
4.835345296E1,5.090634525E-2,-1.839487851E-1,4.659398198E-1
4.836349896E1,1.319913566E-1,-2.366647273E-1,4.919328094E-1
4.837354496E1,1.937103868E-1,-2.287306488E-1,4.691140950E-1
4.838359096E1,1.560895145E-1,-2.083164603E-1,4.766572118E-1
4.839363696E1,1.470888257E-1,-2.186651975E-1,4.879153669E-1
4.840368296E1,1.351325661E-1,-2.098647952E-1,4.521600306E-1
4.841372896E1,9.109343588E-2,-2.095867991E-1,4.614610076E-1
4.842377496E1,1.519959420E-1,-2.190860361E-1,4.969228804E-1
4.843382096E1,1.873337179E-1,-2.088706344E-1,4.896613359E-1
4.844386696E1,1.339141726E-1,-2.160411924E-1,4.658303261E-1
4.845391296E1,1.314150393E-1,-2.176720053E-1,4.575386643E-1
4.846395896E1,1.226314008E-1,-2.156317681E-1,4.498527646E-1
4.847400496E1,1.145739555E-1,-2.206908464E-1,4.441089630E-1
4.848405096E1,1.303992420E-1,-2.291133553E-1,4.473300576E-1
4.849409696E1,1.386990696E-1,-2.134271562E-1,4.385491014E-1
4.850414296E1,1.481109560E-1,-2.148567289E-1,4.655101299E-1
4.851418946E1,1.698489040E-1,-2.020958811E-1,4.720396996E-1
4.852423546E1,1.306892484E-1,-2.032634020E-1,4.418621063E-1
4.853428146E1,6.179342791E-2,-2.131280750E-1,4.161788225E-1
4.854432746E1,4.787122086E-2,-2.134412676E-1,4.148477614E-1
4.855437346E1,7.194358110E-2,-2.005122751E-1,4.176799655E-1
4.856441946E1,7.580676675E-2,-1.905501783E-1,4.233010709E-1
4.857446546E1,7.563318312E-2,-2.249226272E-1,4.477450252E-1
4.858451146E1,1.029063463E-1,-2.269687355E-1,4.391281009E-1
4.859455746E1,1.188751385E-1,-1.922074705E-1,4.666475058E-1
4.860460346E1,1.350051016E-1,-1.925001442E-1,4.628948271E-1
4.861464946E1,1.253649443E-1,-2.349147201E-1,4.213538170E-1
4.862469546E1,9.622464329E-2,-2.242322415E-1,4.135270417E-1
4.863474146E1,1.033678502E-1,-1.844907999E-1,4.280169308E-1
4.864478746E1,1.169891208E-1,-1.924786866E-1,4.395156503E-1
4.865483346E1,9.755755216E-2,-2.050502896E-1,4.285315573E-1
4.866487946E1,7.088253647E-2,-2.024422586E-1,4.096838236E-1
4.867492546E1,8.283758909E-2,-2.102194428E-1,4.240202308E-1
4.868497146E1,1.291155964E-1,-2.147966176E-1,4.233049154E-1
4.869501746E1,1.234520301E-1,-2.197908759E-1,3.800063133E-1
4.870506346E1,1.135498658E-1,-2.432400137E-1,3.790228069E-1
4.871510946E1,1.345858276E-1,-2.290918976E-1,4.049829841E-1
4.872515546E1,1.292158216E-1,-1.927291006E-1,4.132443666E-1
4.873520146E1,1.461285949E-1,-2.378191352E-1,4.220493138E-1
4.874524746E1,1.239625812E-1,-1.800370514E-1,3.566980064E-1
4.875529346E1,7.824635506E-2,-1.754570305E-1,2.755360603E-1
4.876533946E1,9.473611414E-2,-2.900277972E-1,3.623282015E-1
4.877538546E1,1.545270681E-1,-4.008663893E-1,3.690102398E-1
4.878543146E1,2.118071318E-1,-3.803896308E-1,3.827862442E-1
4.879547746E1,2.556660473E-1,-2.052059025E-1,3.378314972E-1
4.880552346E1,1.230693907E-1,-4.003850743E-2,4.384944737E-1
4.881556946E1,5.105430260E-2,-2.861336768E-1,4.573535323E-1
4.882561546E1,1.694658995E-1,-2.014049441E-1,2.850755155E-1
4.883566146E1,1.706825495E-1,-3.522855937E-1,4.009674788E-1
4.884570746E1,3.125536442E-1,-2.267559022E-1,5.206432939E-1
4.885575346E1,1.992316395E-1,-1.295485348E-1,4.813758135E-1
4.886579946E1,9.024735540E-2,-1.930726618E-1,4.785848260E-1
4.887584546E1,8.671204001E-2,-1.107415482E-1,4.187943935E-1
4.888589146E1,1.142846793E-2,-2.076542526E-1,3.554241955E-1
4.889593646E1,7.197160274E-2,-2.448590547E-1,3.009715676E-1
4.890598246E1,7.771657407E-2,-1.799322516E-1,3.068220019E-1
4.891602846E1,9.089339525E-2,-1.686974168E-1,3.764534593E-1
4.892607446E1,1.189242303E-1,-1.542015672E-1,3.481030464E-1
4.893612046E1,3.266030923E-2,-1.896483153E-1,3.022202849E-1
4.894616646E1,4.280482233E-2,-1.695347875E-1,3.079676628E-1
4.895621246E1,7.030309737E-2,-1.679322124E-1,3.104104400E-1
4.896625846E1,9.555226564E-2,-1.891421527E-1,2.749741375E-1
4.897630446E1,1.080264598E-1,-1.772907078E-1,2.598104477E-1
4.898635046E1,1.005616188E-1,-1.621785909E-1,2.620288730E-1
4.899639646E1,8.416656405E-2,-1.523241252E-1,2.911533117E-1
4.900644246E1,7.641463727E-2,-1.741367429E-1,2.846344113E-1
4.901648846E1,1.170750558E-1,-2.239711434E-1,3.023286760E-1
4.902653446E1,1.482950300E-1,-2.211159617E-1,2.797677219E-1
4.903658046E1,1.281269938E-1,-1.954443753E-1,1.491149664E-1
4.904662646E1,1.563857943E-1,-2.102299780E-1,3.227615952E-1
4.905667246E1,1.528671831E-1,-1.160607710E-1,2.503831089E-1
4.906671846E1,4.367013276E-2,-2.097944468E-1,2.454133928E-1
4.907676446E1,6.963957101E-2,-2.478536367E-1,2.410735190E-1
4.908681046E1,1.857390106E-1,-1.513161659E-1,3.686008453E-1
4.909685646E1,1.975335926E-1,-1.247251183E-1,3.965020776E-1
4.910690246E1,1.463492364E-1,-1.655173004E-1,2.424600571E-1
4.911694846E1,6.515201926E-2,-1.041943580E-1,2.113783360E-1
4.912699446E1,8.067505062E-2,-9.424692392E-2,2.539385855E-1
4.913704046E1,5.829411373E-2,-1.620225012E-1,1.992875934E-1
4.914708646E1,1.814940758E-2,-1.517747790E-1,1.636925191E-1
4.915713246E1,8.034987748E-2,-1.103807688E-1,2.449624538E-1
4.916717846E1,1.162058786E-1,-1.106129959E-1,2.082220167E-1
4.917722446E1,6.130793318E-2,-1.384319961E-1,1.811497808E-1
4.918727046E1,4.949228466E-2,-1.082445383E-1,2.173892707E-1
4.919731646E1,8.292874694E-2,-6.452851743E-2,2.136047781E-1
4.920736246E1,3.515110910E-2,-7.940120250E-2,1.717417389E-1
4.921740846E1,-1.854559407E-2,-8.219002187E-2,1.681140810E-1
4.922745446E1,2.241488919E-2,-6.995466352E-2,1.780745685E-1
4.923750046E1,1.494701486E-2,-8.941935003E-2,1.453173310E-1
4.924754646E1,2.699409053E-2,-9.894201159E-2,1.458731294E-1
4.925759246E1,8.515735716E-2,-8.768214285E-2,1.734029055E-1
4.926763846E1,8.287423104E-2,-9.954093397E-2,1.691583693E-1
4.927768446E1,8.525075763E-2,-9.072457999E-2,1.678485274E-1
4.928773046E1,8.672348410E-2,-7.141745836E-2,1.599450707E-1
4.929777646E1,5.133607984E-2,-7.735833526E-2,1.538225710E-1
4.930782246E1,4.957706109E-2,-8.807303011E-2,1.471582800E-1
4.931786846E1,5.682596192E-2,-6.981094182E-2,1.364358664E-1
4.932791446E1,4.672645777E-2,-6.273172051E-2,1.348044127E-1
4.933796046E1,4.883563146E-2,-8.520735055E-2,1.327517033E-1
4.934800646E1,8.612520993E-2,-7.385402918E-2,1.340617090E-1
4.935805246E1,8.093982190E-2,-4.230714217E-2,1.219533309E-1
4.936809846E1,4.222118855E-2,-5.001060292E-2,9.888929129E-2
4.937814446E1,4.458001256E-2,-5.525536835E-2,9.625864029E-2
4.938819046E1,4.936091974E-2,-3.338681906E-2,9.253527224E-2
4.939823646E1,3.254507110E-2,-3.592277318E-2,8.867432177E-2
4.940828246E1,3.854996338E-2,-4.936347902E-2,9.346827865E-2
4.941832846E1,5.178236961E-2,-2.714073285E-2,8.742502332E-2
4.942837446E1,1.882708259E-2,-2.229431272E-2,6.227359921E-2
4.943842046E1,1.526180003E-2,-3.735668212E-2,6.821561605E-2
4.944846646E1,4.800616577E-2,-3.231638297E-2,7.176028192E-2
4.945851246E1,3.869923204E-2,-3.653191403E-2,5.896811932E-2
4.946855846E1,4.163962603E-2,-3.954714164E-2,6.758584082E-2
4.947860346E1,5.124704167E-2,-2.990046516E-2,6.249662861E-2
4.948864946E1,2.692199498E-2,-3.628566116E-2,5.473777279E-2
4.949869546E1,1.673375070E-2,-3.606411442E-2,5.128803477E-2
4.950874146E1,1.924697682E-2,-3.645133972E-2,4.669141769E-2
4.951878775E1,1.474266499E-2,-4.293727688E-3,3.982229903E-2
4.952883375E1,2.283680998E-2,-4.942604899E-2,5.849451944E-2
4.953887975E1,1.134240255E-1,5.906890612E-3,7.425013185E-2
4.954892575E1,4.382177815E-2,-4.021639936E-3,-6.356829312E-3
4.955897175E1,-6.287659705E-2,-4.776240140E-2,2.060386119E-3
4.956901775E1,-3.087631799E-2,-1.822421886E-2,6.471912377E-3
4.957906375E1,7.585292682E-3,8.050633967E-2,7.749075443E-2
4.958910975E1,6.042256951E-3,-6.493954360E-2,1.159726307E-1
4.959915575E1,1.186474413E-1,-2.334814146E-2,5.582641438E-2
4.960920175E1,5.485407636E-2,1.512999297E-3,-2.881656401E-2
4.961924775E1,-1.184782572E-2,-5.755875632E-2,-2.463202924E-2
4.962929375E1,4.109421745E-2,3.215168789E-2,2.196849510E-2
4.963933975E1,1.493505202E-2,2.385834046E-2,2.029230073E-2
4.964938575E1,3.101047873E-2,-3.898876905E-2,6.776107475E-3
4.965943175E1,3.723404557E-2,-4.719410092E-2,1.410992164E-2
4.966947775E1,5.024708342E-3,-4.143740982E-2,2.489812113E-2
4.967952375E1,1.615533978E-2,-1.986196078E-2,2.370987646E-2
4.968956975E1,2.255305275E-2,-1.988406479E-2,3.891173378E-2
4.969961575E1,3.505350649E-2,6.561184302E-3,4.839011934E-3
4.970966175E1,-7.427108474E-3,-5.044072866E-3,1.155417319E-2
4.971970775E1,-2.490064595E-3,-2.437047102E-2,1.575838774E-2
4.972975375E1,2.292554639E-2,-8.829860017E-3,4.927578382E-3
4.973979975E1,7.488881238E-3,5.084934644E-3,2.291670069E-3
4.974984575E1,1.945046894E-2,-1.052999432E-4,5.495985504E-3
4.975989175E1,1.734177396E-2,-1.038578246E-2,-9.445431642E-4
4.976993775E1,-4.209590610E-3,-1.089684293E-2,-1.079211384E-2
4.977998375E1,-1.147341542E-2,-2.918308135E-3,7.993410341E-3
4.979002975E1,1.723306254E-2,-1.064094249E-2,2.169404179E-2
4.980007575E1,3.212975338E-2,-1.079417765E-2,2.134070033E-3
4.981012175E1,1.597448438E-2,-7.280935999E-3,-1.382518932E-2
4.982016775E1,4.199507646E-3,-1.470599044E-2,-8.307801560E-3
4.983021375E1,-1.747835800E-2,2.885799855E-2,-2.408782952E-2
4.984025975E1,-5.464336276E-2,1.374917384E-2,-4.697192460E-2
4.985030575E1,-1.101385802E-2,-1.033991668E-2,7.557635754E-2
4.986035175E1,4.814858362E-2,1.178778522E-2,-5.196369253E-3
4.987039775E1,6.009653211E-3,-9.943342768E-3,1.812333427E-2
4.988044375E1,4.327047616E-2,-3.792090574E-3,7.477287203E-3
4.989048975E1,4.709850252E-2,1.923732832E-2,-3.087463044E-2
4.990053575E1,-2.496672049E-2,2.164942585E-2,-1.720571518E-2
4.991058175E1,-1.819643192E-2,-8.399552666E-3,1.573252678E-2
4.992062775E1,1.136881299E-2,-2.743280865E-2,-2.157605253E-2
4.993067375E1,-1.510141045E-2,-2.045133337E-2,-1.148214005E-2
4.994071975E1,-7.881791331E-3,-2.306121401E-3,1.620023511E-2
4.995076575E1,2.003612556E-2,-1.058349200E-2,1.026191935E-2
4.996081175E1,1.421810314E-2,1.398012973E-2,1.100023976E-3
4.997085775E1,-1.299008168E-2,5.985437892E-4,-2.309887204E-3
4.998090375E1,1.197592355E-3,-2.258601785E-2,-9.990220424E-4
4.999094975E1,1.616375893E-2,-1.397548616E-2,1.032969798E-3
5.000099575E1,1.191010932E-3,1.471010270E-3,3.865657374E-3
5.001104175E1,4.158837721E-3,5.692652892E-3,6.686744280E-3
5.002108775E1,-5.550063681E-3,4.674123973E-2,-3.309644386E-2
5.003113375E1,-1.308446750E-3,-1.087651402E-2,2.444772981E-3
5.004117975E1,2.017931826E-2,-1.561226603E-2,-1.249428745E-2
5.005122575E1,3.698972240E-2,6.317761540E-2,-7.822349668E-2
5.006127175E1,-2.772512380E-3,9.076990932E-2,-1.317943484E-1
5.007131675E1,-8.417788893E-2,-3.766981885E-2,-2.053082436E-1
5.008136275E1,-6.293319166E-2,-1.018807217E-1,-1.702292711E-1
5.009140875E1,4.107623827E-3,3.521067090E-3,-1.681823581E-1
5.010145475E1,-2.173321322E-2,-5.875637755E-2,3.872581758E-3
5.011150075E1,5.116549507E-2,-1.117626056E-1,7.233925909E-2
5.012154675E1,1.154102311E-1,-3.072756715E-2,7.275588810E-2
5.013159275E1,7.562420517E-2,-6.260308903E-3,1.400358677E-1
5.014163875E1,6.891767681E-2,-6.003639661E-3,6.784366071E-2
5.015168475E1,6.498418748E-2,-9.444975294E-3,-2.312166430E-2
5.016173075E1,4.163766280E-2,-1.053617708E-2,-2.007406019E-2
5.017177675E1,1.078169495E-1,4.105617851E-2,1.071581058E-2
5.018182275E1,8.551429957E-2,5.331376195E-2,2.406949364E-2
5.019186875E1,3.325687954E-3,-1.110783871E-2,-2.648635954E-2
5.020191475E1,-2.500120550E-2,-9.304420091E-3,-3.795390204E-2
5.021196075E1,-6.202217657E-3,2.399468049E-2,9.988058358E-3
5.022200675E1,-4.443037324E-3,-1.342876814E-2,1.468977891E-2
5.023205275E1,1.074443758E-2,-3.234227374E-2,-3.521040455E-2
5.024209875E1,6.631677970E-4,1.629348285E-2,-2.489375882E-2
5.025214475E1,-3.116533719E-2,3.263410926E-2,-2.761292504E-3
5.026219075E1,-3.684062883E-2,-1.465993281E-2,-3.714871034E-2
5.027223675E1,-5.193569139E-2,-1.988346456E-3,-4.859311506E-2
5.028228275E1,-2.959259972E-2,1.993557997E-2,2.097554039E-3
5.029232875E1,-1.233984157E-2,5.549183115E-3,1.116322074E-2
5.030237475E1,-1.997598633E-2,-8.100640960E-3,-1.172481198E-2
5.031242075E1,-2.980225347E-2,8.065812290E-3,-7.994603366E-4
5.032246675E1,-1.073278673E-2,7.299323566E-3,3.047859995E-3
5.033251275E1,1.849849941E-3,8.273773827E-3,1.461148611E-3
5.034255875E1,-7.638437673E-3,1.297092438E-2,2.921893261E-3
5.035260475E1,-3.568328917E-3,-3.544682404E-4,1.046556327E-2
5.036265075E1,-5.115832202E-3,-4.216406960E-3,6.197402719E-3
