"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.711928625E0,9.452402053E-1,1.796685276E-1,-5.347612159E-2,-2.671710433E-1,3.809785781E1,2.160706198E1,-2.917000551E-1,-3.162142620E1
1.721947625E0,9.452319656E-1,1.796609042E-1,-5.348060496E-2,-2.672044025E-1,3.810075069E1,2.160635888E1,-2.916817862E-1,-3.162542695E1
1.731966625E0,9.451995546E-1,1.797547811E-1,-5.354899349E-2,-2.672426297E-1,3.811212782E1,2.161908975E1,-2.952286280E-1,-3.163146439E1
1.741985625E0,9.451536567E-1,1.799117517E-1,-5.363483081E-2,-2.672822899E-1,3.812823365E1,2.163945850E1,-2.986191040E-1,-3.163807888E1
1.752004625E0,9.451042185E-1,1.800923510E-1,-5.369084398E-2,-2.673237202E-1,3.814557448E1,2.166152507E1,-2.979950750E-1,-3.164423176E1
1.762023625E0,9.450619241E-1,1.802625031E-1,-5.370991016E-2,-2.673548878E-1,3.816040351E1,2.168124089E1,-2.939435059E-1,-3.164835382E1
1.772042625E0,9.450378582E-1,1.803679492E-1,-5.368112913E-2,-2.673746547E-1,3.816883888E1,2.169216298E1,-2.870394373E-1,-3.165004424E1
1.782061625E0,9.450362145E-1,1.803854612E-1,-5.361392598E-2,-2.673818618E-1,3.816941496E1,2.169198365E1,-2.790660623E-1,-3.164937311E1
1.792080625E0,9.450586156E-1,1.803175996E-1,-5.352590755E-2,-2.673665414E-1,3.816156330E1,2.168155571E1,-2.720674116E-1,-3.164558220E1
1.802100625E0,9.450978543E-1,1.801864754E-1,-5.341243243E-2,-2.673388510E-1,3.814780621E1,2.166320971E1,-2.646077453E-1,-3.163975353E1
1.812119625E0,9.451410337E-1,1.800477386E-1,-5.329411569E-2,-2.673032579E-1,3.813266197E1,2.164385465E1,-2.570421620E-1,-3.163289368E1
1.822138625E0,9.451756995E-1,1.799280468E-1,-5.319215720E-2,-2.672818263E-1,3.812049952E1,2.162716535E1,-2.503188893E-1,-3.162806801E1
1.832157625E0,9.451947499E-1,1.798392223E-1,-5.314638572E-2,-2.672830064E-1,3.811381413E1,2.161573521E1,-2.481736360E-1,-3.162715491E1
1.842176625E0,9.451990699E-1,1.797846316E-1,-5.313613350E-2,-2.673066718E-1,3.811229793E1,2.160928822E1,-2.482739834E-1,-3.162968197E1
1.852195625E0,9.451921789E-1,1.797660659E-1,-5.315819737E-2,-2.673390195E-1,3.811471643E1,2.160791549E1,-2.505241420E-1,-3.163395645E1
1.862214625E0,9.451808414E-1,1.797571993E-1,-5.319513382E-2,-2.673774996E-1,3.811869517E1,2.160810685E1,-2.539346798E-1,-3.163928386E1
1.872233625E0,9.451758892E-1,1.797717030E-1,-5.323369292E-2,-2.673779000E-1,3.812043297E1,2.161096642E1,-2.576282006E-1,-3.164020270E1
1.882252625E0,9.451916521E-1,1.797973336E-1,-5.328021777E-2,-2.672957137E-1,3.811490132E1,2.161530616E1,-2.636715773E-1,-3.163164081E1
1.892271625E0,9.451991964E-1,1.798208147E-1,-5.332608934E-2,-2.672440838E-1,3.811225355E1,2.161939094E1,-2.690307936E-1,-3.162663831E1
1.902290625E0,9.452100703E-1,1.797760863E-1,-5.337709757E-2,-2.672250334E-1,3.810843690E1,2.161598993E1,-2.763843932E-1,-3.162554213E1
1.912309625E0,9.452332300E-1,1.796486922E-1,-5.342696256E-2,-2.672189010E-1,3.810030679E1,2.160328154E1,-2.859546009E-1,-3.162591409E1
1.922329625E0,9.452521750E-1,1.795046448E-1,-5.343245218E-2,-2.672476662E-1,3.809365498E1,2.158729913E1,-2.904844569E-1,-3.162936544E1
1.932348625E0,9.452648190E-1,1.793567462E-1,-5.341066753E-2,-2.673068404E-1,3.808921489E1,2.157002479E1,-2.915152894E-1,-3.163576156E1
1.942367625E0,9.452610890E-1,1.792390406E-1,-5.335346372E-2,-2.674102056E-1,3.809052477E1,2.155501917E1,-2.867785513E-1,-3.164653835E1
1.952386625E0,9.452343258E-1,1.791559165E-1,-5.327114039E-2,-2.675771492E-1,3.809992206E1,2.154311163E1,-2.768177362E-1,-3.166420483E1
1.962405625E0,9.451942652E-1,1.791165250E-1,-5.318685196E-2,-2.677614363E-1,3.811398424E1,2.153604748E1,-2.648689561E-1,-3.168386619E1
1.972424625E0,9.451719274E-1,1.791328780E-1,-5.315357702E-2,-2.678359520E-1,3.812182316E1,2.153683860E1,-2.590974334E-1,-3.169184355E1
1.982443625E0,9.451339952E-1,1.791726225E-1,-5.310563498E-2,-2.679529516E-1,3.813513097E1,2.153979667E1,-2.500519429E-1,-3.170447070E1
1.992462625E0,9.450867907E-1,1.792173139E-1,-5.301019871E-2,-2.681084735E-1,3.815168557E1,2.154179801E1,-2.348627182E-1,-3.172054181E1
2.002481625E0,9.450622191E-1,1.792276768E-1,-5.290420466E-2,-2.682088251E-1,3.816030009E1,2.153959331E1,-2.208552005E-1,-3.172991214E1
2.012500625E0,9.450600275E-1,1.791916728E-1,-5.279549740E-2,-2.682620144E-1,3.816106836E1,2.153208986E1,-2.090836608E-1,-3.173369711E1
2.022519625E0,9.450766755E-1,1.791123999E-1,-5.266232916E-2,-2.682826243E-1,3.815523208E1,2.151894430E1,-1.967763579E-1,-3.173311821E1
2.032538625E0,9.450999406E-1,1.790213943E-1,-5.249035949E-2,-2.682951840E-1,3.814707463E1,2.150324139E1,-1.808323925E-1,-3.173073215E1
2.042558625E0,9.451327308E-1,1.789150420E-1,-5.225306746E-2,-2.682969542E-1,3.813557449E1,2.148372975E1,-1.585632373E-1,-3.172563003E1
2.052577625E0,9.451931694E-1,1.788754029E-1,-5.196889233E-2,-2.681652874E-1,3.811436883E1,2.147019006E1,-1.320632476E-1,-3.170388304E1
2.062596625E0,9.452571483E-1,1.789862702E-1,-5.173670535E-2,-2.679107205E-1,3.809190861E1,2.147519590E1,-1.091084145E-1,-3.166893792E1
2.072615625E0,9.453619886E-1,1.793233343E-1,-5.169686077E-2,-2.673224558E-1,3.805507614E1,2.151168884E1,-1.071538250E-1,-3.159925286E1
2.082634625E0,9.454291917E-1,1.795659843E-1,-5.197634706E-2,-2.668674174E-1,3.803144827E1,2.154775126E1,-1.397611970E-1,-3.155228457E1
2.092654125E0,9.454597482E-1,1.796081311E-1,-5.222739476E-2,-2.666817605E-1,3.802070029E1,2.156042858E1,-1.696744674E-1,-3.153618595E1
2.102673125E0,9.454805898E-1,1.796524538E-1,-5.231372731E-2,-2.665611994E-1,3.801336775E1,2.156812578E1,-1.802803431E-1,-3.152402446E1
2.112692125E0,9.454840880E-1,1.797689371E-1,-5.231987021E-2,-2.664689400E-1,3.801213687E1,2.158138027E1,-1.793093424E-1,-3.151339003E1
2.122711125E0,9.454682408E-1,1.799064887E-1,-5.232568121E-2,-2.664310921E-1,3.801771257E1,2.159699964E1,-1.764240117E-1,-3.150911524E1
2.132730125E0,9.454483053E-1,1.800147534E-1,-5.231778921E-2,-2.664301227E-1,3.802472557E1,2.160890283E1,-1.721640283E-1,-3.150884106E1
2.142749125E0,9.454280959E-1,1.801062384E-1,-5.227342439E-2,-2.664488149E-1,3.803183366E1,2.161776933E1,-1.640575580E-1,-3.151004713E1
2.152768125E0,9.454102257E-1,1.801703490E-1,-5.223687780E-2,-2.664759574E-1,3.803811796E1,2.162381096E1,-1.574733139E-1,-3.151241058E1
2.162788125E0,9.454005951E-1,1.801805591E-1,-5.219986233E-2,-2.665107075E-1,3.804150425E1,2.162378899E1,-1.523763149E-1,-3.151564769E1
2.172807125E0,9.454036929E-1,1.801144939E-1,-5.211514717E-2,-2.665606305E-1,3.804041504E1,2.161368864E1,-1.442044091E-1,-3.151957631E1
2.182826125E0,9.454118062E-1,1.800258643E-1,-5.211037930E-2,-2.665927253E-1,3.803756220E1,2.160359213E1,-1.457814784E-1,-3.152321190E1
2.192845125E0,9.454238812E-1,1.799203181E-1,-5.215403290E-2,-2.666126818E-1,3.803331590E1,2.159313227E1,-1.533958461E-1,-3.152650953E1
2.202864125E0,9.454287913E-1,1.798243234E-1,-5.221586760E-2,-2.666482327E-1,3.803158909E1,2.158432653E1,-1.623244969E-1,-3.153204018E1
2.212883125E0,9.454335961E-1,1.797263741E-1,-5.229563051E-2,-2.666814444E-1,3.802989926E1,2.157586916E1,-1.733036070E-1,-3.153769389E1
2.222902125E0,9.454329007E-1,1.796787534E-1,-5.240739868E-2,-2.666941938E-1,3.803014385E1,2.157407754E1,-1.866010708E-1,-3.154168020E1
2.232921125E0,9.454285385E-1,1.796712882E-1,-5.253854387E-2,-2.666888623E-1,3.803167802E1,2.157740609E1,-2.011208973E-1,-3.154399188E1
2.242940125E0,9.454318259E-1,1.796438874E-1,-5.265409472E-2,-2.666725093E-1,3.803052184E1,2.157799789E1,-2.148333977E-1,-3.154466006E1
2.252959125E0,9.454428262E-1,1.795887804E-1,-5.274683886E-2,-2.666522366E-1,3.802665281E1,2.157475581E1,-2.270489207E-1,-3.154435582E1
2.262978125E0,9.454743732E-1,1.794727396E-1,-5.279133540E-2,-2.666096473E-1,3.801555505E1,2.156313502E1,-2.364822335E-1,-3.154034699E1
2.272997125E0,9.455141387E-1,1.793130136E-1,-5.278974436E-2,-2.665767095E-1,3.800156164E1,2.154514954E1,-2.421070768E-1,-3.153642668E1
2.283017125E0,9.455567702E-1,1.791178579E-1,-5.277585170E-2,-2.665594504E-1,3.798655418E1,2.152279875E1,-2.471754619E-1,-3.153405410E1
2.293036125E0,9.455917943E-1,1.789127081E-1,-5.275003676E-2,-2.665781214E-1,3.797422050E1,2.149895698E1,-2.504736843E-1,-3.153561508E1
2.303055125E0,9.456181782E-1,1.787179001E-1,-5.274540587E-2,-2.666163065E-1,3.796492687E1,2.147695615E1,-2.553003168E-1,-3.153993522E1
2.313074125E0,9.456368071E-1,1.785378435E-1,-5.276382931E-2,-2.666670513E-1,3.795836360E1,2.145734648E1,-2.618722821E-1,-3.154623921E1
2.323093125E0,9.456427498E-1,1.783970730E-1,-5.279874798E-2,-2.667334325E-1,3.795626966E1,2.144267763E1,-2.686367816E-1,-3.155475106E1
2.333112125E0,9.456415908E-1,1.782921221E-1,-5.283765479E-2,-2.668000035E-1,3.795667806E1,2.143215593E1,-2.746936490E-1,-3.156338077E1
2.343131125E0,9.456432134E-1,1.781869025E-1,-5.287092972E-2,-2.668575550E-1,3.795610629E1,2.142142148E1,-2.803510571E-1,-3.157082625E1
2.353150125E0,9.456451311E-1,1.781173128E-1,-5.288638181E-2,-2.668940753E-1,3.795543056E1,2.141411441E1,-2.834197685E-1,-3.157542498E1
2.363169125E0,9.456494722E-1,1.780728373E-1,-5.290320894E-2,-2.669050756E-1,3.795390084E1,2.140966293E1,-2.864053201E-1,-3.157707572E1
2.373188125E0,9.456511792E-1,1.780400102E-1,-5.293475059E-2,-2.669147483E-1,3.795329933E1,2.140698693E1,-2.906403682E-1,-3.157890203E1
2.383207125E0,9.456491561E-1,1.780025943E-1,-5.297050165E-2,-2.669398678E-1,3.795401223E1,2.140393485E1,-2.951342931E-1,-3.158262815E1
2.393226125E0,9.456474070E-1,1.779662058E-1,-5.300644765E-2,-2.669633647E-1,3.795462858E1,2.140100459E1,-2.996528695E-1,-3.158616952E1
2.403246125E0,9.456447307E-1,1.779327781E-1,-5.301884409E-2,-2.669925935E-1,3.795557165E1,2.139765709E1,-3.014066000E-1,-3.158985590E1
2.413265125E0,9.456408532E-1,1.778971587E-1,-5.302546641E-2,-2.670288398E-1,3.795693795E1,2.139388285E1,-3.024515464E-1,-3.159423534E1
2.423284125E0,9.456415065E-1,1.778701268E-1,-5.300794913E-2,-2.670479955E-1,3.795670776E1,2.139029742E1,-3.009939951E-1,-3.159607914E1
2.433303125E0,9.456450047E-1,1.778414722E-1,-5.297658660E-2,-2.670609346E-1,3.795547512E1,2.138608713E1,-2.982298557E-1,-3.159688731E1
2.443322125E0,9.456481025E-1,1.778110791E-1,-5.291379307E-2,-2.670825349E-1,3.795438353E1,2.138068220E1,-2.919340637E-1,-3.159800831E1
2.453341125E0,9.456509895E-1,1.777781624E-1,-5.284758037E-2,-2.671072962E-1,3.795336617E1,2.137488653E1,-2.852794320E-1,-3.159942383E1
2.463360125E0,9.456438456E-1,1.777576527E-1,-5.282341442E-2,-2.671510235E-1,3.795588353E1,2.137182783E1,-2.823545041E-1,-3.160399784E1
2.473379125E0,9.456372286E-1,1.777198733E-1,-5.285775883E-2,-2.671927068E-1,3.795821510E1,2.136869490E1,-2.863437927E-1,-3.160962879E1
2.483398125E0,9.456300425E-1,1.776591028E-1,-5.293972918E-2,-2.672422925E-1,3.796074700E1,2.136450382E1,-2.960339930E-1,-3.161723772E1
2.493417125E0,9.456162184E-1,1.776014986E-1,-5.302879601E-2,-2.673120034E-1,3.796561729E1,2.136090297E1,-3.059468395E-1,-3.162736159E1
2.503436125E0,9.456010244E-1,1.775294960E-1,-5.308794385E-2,-2.674016287E-1,3.797096946E1,2.135473862E1,-3.126460251E-1,-3.163914364E1
2.513455125E0,9.455870528E-1,1.774568243E-1,-5.308664783E-2,-2.674997255E-1,3.797589045E1,2.134657656E1,-3.126525986E-1,-3.165057592E1
2.523475125E0,9.455779912E-1,1.773704180E-1,-5.302351712E-2,-2.676013415E-1,3.797908171E1,2.133489888E1,-3.063401070E-1,-3.166103962E1
2.533494125E0,9.455755045E-1,1.772663100E-1,-5.291889284E-2,-2.676999230E-1,3.797995740E1,2.131991111E1,-2.961782450E-1,-3.167022685E1
2.543513125E0,9.455826906E-1,1.771408546E-1,-5.281852538E-2,-2.677775364E-1,3.797742674E1,2.130265822E1,-2.876193403E-1,-3.167705255E1
2.553532125E0,9.455936909E-1,1.770087664E-1,-5.274329326E-2,-2.678408831E-1,3.797355250E1,2.128545917E1,-2.823021498E-1,-3.168276618E1
2.563551125E0,9.455944706E-1,1.769281763E-1,-5.271978059E-2,-2.678956530E-1,3.797327787E1,2.127568316E1,-2.811221466E-1,-3.168863343E1
2.573570125E0,9.455853037E-1,1.768905392E-1,-5.272945329E-2,-2.679509286E-1,3.797650645E1,2.127178629E1,-2.821498369E-1,-3.169530826E1
2.583589125E0,9.455695829E-1,1.768816778E-1,-5.276048391E-2,-2.680060988E-1,3.798204267E1,2.127179906E1,-2.845710110E-1,-3.170245091E1
2.593608125E0,9.455510383E-1,1.769059175E-1,-5.279914837E-2,-2.680480770E-1,3.798857232E1,2.127576572E1,-2.870528900E-1,-3.170822858E1
2.603627125E0,9.455265299E-1,1.769447664E-1,-5.284010457E-2,-2.681008238E-1,3.799720020E1,2.128144657E1,-2.890794127E-1,-3.171532057E1
2.613646125E0,9.455063205E-1,1.769510884E-1,-5.287004991E-2,-2.681620000E-1,3.800431325E1,2.128313035E1,-2.907668534E-1,-3.172314705E1
2.623665125E0,9.454966899E-1,1.769130456E-1,-5.285983456E-2,-2.682230497E-1,3.800770244E1,2.127855487E1,-2.895330764E-1,-3.173005749E1
2.633684125E0,9.454968585E-1,1.768370707E-1,-5.280662944E-2,-2.682828982E-1,3.800764312E1,2.126834970E1,-2.848918798E-1,-3.173586498E1
2.643704125E0,9.454990923E-1,1.767702732E-1,-5.272317341E-2,-2.683357925E-1,3.800685703E1,2.125820640E1,-2.768452606E-1,-3.174019595E1
2.653723125E0,9.455012207E-1,1.767131484E-1,-5.265187675E-2,-2.683798570E-1,3.800610800E1,2.124953190E1,-2.699975323E-1,-3.174376333E1
2.663742125E0,9.454995980E-1,1.766520249E-1,-5.261115235E-2,-2.684337418E-1,3.800667904E1,2.124138936E1,-2.663643815E-1,-3.174915662E1
2.673761125E0,9.454974486E-1,1.765851642E-1,-5.259766009E-2,-2.684878162E-1,3.800743547E1,2.123347427E1,-2.658520310E-1,-3.175517266E1
2.683780125E0,9.454964370E-1,1.765268277E-1,-5.258748690E-2,-2.685319018E-1,3.800779143E1,2.122662025E1,-2.656467295E-1,-3.176009703E1
2.693799125E0,9.454987551E-1,1.764576068E-1,-5.257978983E-2,-2.685706347E-1,3.800697568E1,2.121862232E1,-2.661735856E-1,-3.176444487E1
2.703818125E0,9.454965635E-1,1.763934119E-1,-5.256219879E-2,-2.686242455E-1,3.800774694E1,2.121087738E1,-2.651464647E-1,-3.177032066E1
2.713837125E0,9.454912319E-1,1.763338689E-1,-5.253310693E-2,-2.686875712E-1,3.800962310E1,2.120328571E1,-2.625156309E-1,-3.177707800E1
2.723856125E0,9.454797469E-1,1.762885294E-1,-5.249699761E-2,-2.687645524E-1,3.801366434E1,2.119706500E1,-2.583750834E-1,-3.178528345E1
2.733875125E0,9.454659859E-1,1.762562081E-1,-5.247570819E-2,-2.688385833E-1,3.801850586E1,2.119277994E1,-2.554859246E-1,-3.179347769E1
2.743894125E0,9.454541216E-1,1.762121751E-1,-5.247708850E-2,-2.689089475E-1,3.802267962E1,2.118790576E1,-2.554998081E-1,-3.180173839E1
2.753913125E0,9.454421730E-1,1.761656134E-1,-5.249037529E-2,-2.689789745E-1,3.802688259E1,2.118312999E1,-2.568886011E-1,-3.181022213E1
2.763933125E0,9.454330271E-1,1.761137781E-1,-5.250301408E-2,-2.690424898E-1,3.803009938E1,2.117773984E1,-2.585187693E-1,-3.181792630E1
2.773952125E0,9.454287281E-1,1.760711412E-1,-5.250904634E-2,-2.690844680E-1,3.803161132E1,2.117316520E1,-2.596139689E-1,-3.182296664E1
2.783971125E0,9.454303086E-1,1.760373605E-1,-5.250025873E-2,-2.691022751E-1,3.803105547E1,2.116909894E1,-2.593538511E-1,-3.182484725E1
2.793990125E0,9.454394123E-1,1.760074257E-1,-5.248490674E-2,-2.690931714E-1,3.802785358E1,2.116525057E1,-2.588520973E-1,-3.182343818E1
2.804009125E0,9.454476099E-1,1.760013145E-1,-5.249209277E-2,-2.690668507E-1,3.802497018E1,2.116478852E1,-2.603992432E-1,-3.182051159E1
2.814028125E0,9.454549224E-1,1.760094225E-1,-5.251578457E-2,-2.690313841E-1,3.802239792E1,2.116644843E1,-2.634753976E-1,-3.181688286E1
2.824047125E0,9.454608651E-1,1.760387883E-1,-5.252005194E-2,-2.689903752E-1,3.802030738E1,2.116986597E1,-2.638954424E-1,-3.181218057E1
2.834066125E0,9.454632675E-1,1.760864406E-1,-5.250818233E-2,-2.689529910E-1,3.801946223E1,2.117481741E1,-2.619094067E-1,-3.180755168E1
2.844085125E0,9.454650798E-1,1.761272545E-1,-5.247868481E-2,-2.689257219E-1,3.801882465E1,2.117844107E1,-2.580169276E-1,-3.180371825E1
2.854104125E0,9.454726030E-1,1.761503194E-1,-5.245701079E-2,-2.688884431E-1,3.801617785E1,2.118032327E1,-2.557556206E-1,-3.179888066E1
2.864123125E0,9.454821071E-1,1.761621837E-1,-5.244824425E-2,-2.688488461E-1,3.801283388E1,2.118136197E1,-2.552967056E-1,-3.179405229E1
2.874142125E0,9.454934025E-1,1.761623523E-1,-5.244291267E-2,-2.688101553E-1,3.800885930E1,2.118120096E1,-2.555627888E-1,-3.178940473E1
2.884162125E0,9.454994716E-1,1.761598235E-1,-5.241996371E-2,-2.687945610E-1,3.800672354E1,2.118017669E1,-2.535054971E-1,-3.178706944E1
2.894181125E0,9.455040445E-1,1.761482489E-1,-5.238639901E-2,-2.687928540E-1,3.800511422E1,2.117780535E1,-2.502872785E-1,-3.178612923E1
2.904200125E0,9.455028012E-1,1.761442871E-1,-5.235950933E-2,-2.688050555E-1,3.800555179E1,2.117650326E1,-2.472421243E-1,-3.178696476E1
2.914219125E0,9.454962052E-1,1.761393559E-1,-5.237289095E-2,-2.688287631E-1,3.800787301E1,2.117638405E1,-2.483257807E-1,-3.179003386E1
2.924238125E0,9.454915059E-1,1.761072611E-1,-5.241636542E-2,-2.688579077E-1,3.800952670E1,2.117418572E1,-2.534084317E-1,-3.179439784E1
2.934257125E0,9.454871437E-1,1.760563740E-1,-5.249966340E-2,-2.688903397E-1,3.801106168E1,2.117115745E1,-2.633207072E-1,-3.180001938E1
2.944276125E0,9.454799155E-1,1.760135212E-1,-5.264029690E-2,-2.689164496E-1,3.801360502E1,2.117086720E1,-2.793079751E-1,-3.180616683E1
2.954295125E0,9.454578937E-1,1.760083688E-1,-5.280596562E-2,-2.689645181E-1,3.802135266E1,2.117561227E1,-2.963134279E-1,-3.181544582E1
2.964314125E0,9.454224693E-1,1.760448680E-1,-5.297368901E-2,-2.690324799E-1,3.803381244E1,2.118510474E1,-3.117740554E-1,-3.182711821E1
2.974333125E0,9.453774776E-1,1.761059756E-1,-5.313543281E-2,-2.691186913E-1,3.804963164E1,2.119717189E1,-3.253995784E-1,-3.184080441E1
2.984352125E0,9.453344456E-1,1.761739743E-1,-5.325555659E-2,-2.692014256E-1,3.806475585E1,2.120867680E1,-3.343831664E-1,-3.185316791E1
2.994371125E0,9.452960709E-1,1.762384116E-1,-5.331616903E-2,-2.692822000E-1,3.807823832E1,2.121787438E1,-3.370956950E-1,-3.186398944E1
3.004391125E0,9.452631964E-1,1.762819124E-1,-5.335470705E-2,-2.693612675E-1,3.808978473E1,2.122401381E1,-3.381297491E-1,-3.187411388E1
3.014410125E0,9.452431977E-1,1.762918959E-1,-5.336786214E-2,-2.694224015E-1,3.809680714E1,2.122557658E1,-3.378892315E-1,-3.188156871E1
3.024429125E0,9.452323027E-1,1.762832769E-1,-5.335968565E-2,-2.694678569E-1,3.810063232E1,2.122436264E1,-3.362848091E-1,-3.188670867E1
3.034448125E0,9.452290996E-1,1.762789199E-1,-5.333763758E-2,-2.694864858E-1,3.810175687E1,2.122317258E1,-3.336352662E-1,-3.188840258E1
3.044467125E0,9.452360538E-1,1.762605018E-1,-5.332663725E-2,-2.694759912E-1,3.809931538E1,2.122074934E1,-3.332669905E-1,-3.188692206E1
3.054486125E0,9.452505945E-1,1.762219005E-1,-5.332935046E-2,-2.694497337E-1,3.809420996E1,2.121650153E1,-3.353719947E-1,-3.188389548E1
3.064505125E0,9.452664417E-1,1.761869555E-1,-5.335584502E-2,-2.694118858E-1,3.808864504E1,2.121342455E1,-3.401819176E-1,-3.188003931E1
3.074524125E0,9.452793386E-1,1.761580533E-1,-5.337345187E-2,-2.693819616E-1,3.808411557E1,2.121074044E1,-3.436643610E-1,-3.187691457E1
3.084543125E0,9.452838483E-1,1.761432282E-1,-5.337044890E-2,-2.693765246E-1,3.808253161E1,2.120898094E1,-3.439340407E-1,-3.187620753E1
3.094561750E0,9.452847545E-1,1.761377333E-1,-5.333649435E-2,-2.693836264E-1,3.808221333E1,2.120727594E1,-3.402877811E-1,-3.187628631E1
3.104580750E0,9.452742810E-1,1.761497135E-1,-5.330236594E-2,-2.694190508E-1,3.808589189E1,2.120753233E1,-3.354420081E-1,-3.187968229E1
3.114599750E0,9.452603304E-1,1.761773882E-1,-5.331688026E-2,-2.694469099E-1,3.809079118E1,2.121110932E1,-3.355121381E-1,-3.188327365E1
3.124619750E0,9.452519221E-1,1.761843477E-1,-5.335145648E-2,-2.694651805E-1,3.809374378E1,2.121300785E1,-3.386222888E-1,-3.188618175E1
3.134638750E0,9.452465273E-1,1.761735897E-1,-5.338335111E-2,-2.694849053E-1,3.809563806E1,2.121283458E1,-3.419780922E-1,-3.188919491E1
3.144657750E0,9.452485293E-1,1.761353678E-1,-5.339421972E-2,-2.695006050E-1,3.809493512E1,2.120890482E1,-3.440310799E-1,-3.189126157E1
3.154676750E0,9.452602672E-1,1.760681646E-1,-5.338134386E-2,-2.695058944E-1,3.809081338E1,2.120096047E1,-3.446768934E-1,-3.189157550E1
3.164695750E0,9.452786432E-1,1.759986381E-1,-5.334274262E-2,-2.694944304E-1,3.808435982E1,2.119192263E1,-3.429863445E-1,-3.188935739E1
3.174714750E0,9.452973775E-1,1.759408969E-1,-5.329322007E-2,-2.694762019E-1,3.807777936E1,2.118385277E1,-3.398870314E-1,-3.188611015E1
3.184733750E0,9.453066076E-1,1.759114679E-1,-5.324320230E-2,-2.694730409E-1,3.807453684E1,2.117894617E1,-3.354976696E-1,-3.188462701E1
3.194752750E0,9.453082092E-1,1.759255660E-1,-5.319743082E-2,-2.694673089E-1,3.807397418E1,2.117905344E1,-3.302294007E-1,-3.188294940E1
3.204771750E0,9.453061440E-1,1.759493632E-1,-5.317188456E-2,-2.694640636E-1,3.807469971E1,2.118089852E1,-3.267800870E-1,-3.188201222E1
3.214790750E0,9.453040577E-1,1.759658742E-1,-5.317202154E-2,-2.694605022E-1,3.807543263E1,2.118275193E1,-3.263441864E-1,-3.188160242E1
3.224809750E0,9.453007703E-1,1.759645097E-1,-5.318419671E-2,-2.694705332E-1,3.807658750E1,2.118299358E1,-3.274828998E-1,-3.188304588E1
3.234828750E0,9.452991476E-1,1.759384630E-1,-5.318476569E-2,-2.694929764E-1,3.807715753E1,2.118009909E1,-3.278864714E-1,-3.188567844E1
3.244848750E0,9.453039945E-1,1.758745683E-1,-5.317675779E-2,-2.695194025E-1,3.807545484E1,2.117268993E1,-3.284891593E-1,-3.188857916E1
3.254867750E0,9.453080406E-1,1.757940415E-1,-5.317115753E-2,-2.695591048E-1,3.807403341E1,2.116349922E1,-3.295944467E-1,-3.189308412E1
3.264886750E0,9.453076192E-1,1.757227185E-1,-5.318526619E-2,-2.696043705E-1,3.807418148E1,2.115597479E1,-3.324118603E-1,-3.189867697E1
3.274905750E0,9.453067551E-1,1.756522121E-1,-5.322852466E-2,-2.696444311E-1,3.807448502E1,2.114947571E1,-3.384645389E-1,-3.190429984E1
3.284924750E0,9.453072820E-1,1.755676234E-1,-5.327914302E-2,-2.696879056E-1,3.807429993E1,2.114164047E1,-3.456901376E-1,-3.191048471E1
3.294943750E0,9.453024983E-1,1.754948305E-1,-5.332355000E-2,-2.697430126E-1,3.807598046E1,2.113492964E1,-3.516127420E-1,-3.191789478E1
3.304962750E0,9.452956916E-1,1.754381693E-1,-5.337555394E-2,-2.697933148E-1,3.807837157E1,2.113027102E1,-3.579446386E-1,-3.192491535E1
3.314981750E0,9.452900018E-1,1.753840949E-1,-5.344208274E-2,-2.698356724E-1,3.808037022E1,2.112637099E1,-3.659370298E-1,-3.193133026E1
3.325000750E0,9.452783482E-1,1.753449827E-1,-5.351803136E-2,-2.698868598E-1,3.808446344E1,2.112445289E1,-3.742735376E-1,-3.193898887E1
3.335019750E0,9.452622481E-1,1.753273705E-1,-5.360857860E-2,-2.699366773E-1,3.809011775E1,2.112541477E1,-3.835267943E-1,-3.194681618E1
3.345038750E0,9.452526175E-1,1.752986317E-1,-5.369370996E-2,-2.699720175E-1,3.809349959E1,2.112495082E1,-3.928681651E-1,-3.195282381E1
